Source,Target,Weight
MTBLS1684,MTBLS217,0.21052631578947367
MTBLS1684,MTBLS2205,0.2777777777777778
MTBLS1684,MTBLS2384,0.2222222222222222
MTBLS1684,MTBLS2406,0.4166666666666667
MTBLS1684,MTBLS273,0.2727272727272727
MTBLS1684,MTBLS3038,0.21428571428571427
MTBLS1684,MTBLS3075,0.2631578947368421
MTBLS1684,MTBLS3194,0.23809523809523808
MTBLS1684,MTBLS3657,0.26666666666666666
MTBLS1684,MTBLS3683,0.21739130434782608
MTBLS1684,MTBLS3725,0.20833333333333334
MTBLS1684,MTBLS381,0.25
MTBLS1684,MTBLS385,0.23076923076923078
MTBLS1684,MTBLS3854,0.21052631578947367
MTBLS1684,MTBLS3886,0.23529411764705882
MTBLS1684,MTBLS39,0.25
MTBLS1684,MTBLS3950,0.3076923076923077
MTBLS1684,MTBLS401,0.23076923076923078
MTBLS1684,MTBLS4307,0.21052631578947367
MTBLS1684,MTBLS4437,0.21052631578947367
MTBLS1684,MTBLS469,0.25925925925925924
MTBLS1684,MTBLS4708,0.21052631578947367
MTBLS1684,MTBLS5071,0.21052631578947367
MTBLS1684,MTBLS5195,0.2857142857142857
MTBLS1684,MTBLS520,0.2857142857142857
MTBLS1684,MTBLS6516,0.2857142857142857
MTBLS1684,MTBLS679,0.23529411764705882
MTBLS1684,MTBLS742,0.25
MTBLS1684,MTBLS7711,0.21052631578947367
MTBLS1684,MTBLS7713,0.21052631578947367
MTBLS1684,MTBLS809,0.21428571428571427
MTBLS1684,MTBLS833,0.3125
MTBLS169,MTBLS40,0.2222222222222222
MTBLS169,MTBLS47,0.25
MTBLS169,MTBLS7,0.5
MTBLS1692,MTBLS20,0.5
MTBLS1692,MTBLS228,0.3333333333333333
MTBLS1692,MTBLS38,0.25
MTBLS1692,MTBLS404,0.25
MTBLS1692,MTBLS479,0.3333333333333333
MTBLS1692,MTBLS574,0.25
MTBLS1692,MTBLS73,0.25
MTBLS1692,MTBLS752,1.0
MTBLS1692,MTBLS754,1.0
MTBLS1692,MTBLS771,0.5
MTBLS1692,MTBLS772,0.5
MTBLS1693,MTBLS615,0.25
MTBLS1698,MTBLS216,0.21052631578947367
MTBLS1698,MTBLS217,0.22727272727272727
MTBLS1698,MTBLS2406,0.23529411764705882
MTBLS1698,MTBLS3075,0.21739130434782608
MTBLS1698,MTBLS3854,0.22727272727272727
MTBLS1698,MTBLS4568,0.21739130434782608
MTBLS1698,MTBLS5155,0.2222222222222222
MTBLS1698,MTBLS5195,0.2222222222222222
MTBLS1698,MTBLS5608,0.22727272727272727
MTBLS1698,MTBLS6516,0.2222222222222222
MTBLS1698,MTBLS7711,0.22727272727272727
MTBLS1698,MTBLS7713,0.22727272727272727
MTBLS1698,MTBLS809,0.3125
MTBLS1698,MTBLS867,0.20833333333333334
MTBLS17,MTBLS19,0.5294117647058824
MTBLS170,MTBLS228,0.25
MTBLS170,MTBLS479,0.25
MTBLS170,MTBLS73,0.2222222222222222
MTBLS1707,MTBLS1714,0.29411764705882354
MTBLS1707,MTBLS1831,0.21739130434782608
MTBLS1707,MTBLS2016,0.2692307692307692
MTBLS1707,MTBLS210,0.2777777777777778
MTBLS1707,MTBLS3565,0.20689655172413793
MTBLS1707,MTBLS484,0.21428571428571427
MTBLS1707,MTBLS5195,0.2222222222222222
MTBLS1707,MTBLS520,0.2222222222222222
MTBLS1707,MTBLS5272,0.21052631578947367
MTBLS1707,MTBLS613,0.3
MTBLS1707,MTBLS614,0.23076923076923078
MTBLS1707,MTBLS6758,0.20833333333333334
MTBLS1707,MTBLS79,0.2857142857142857
MTBLS1708,MTBLS1714,0.25
MTBLS1708,MTBLS1739,0.25
MTBLS1708,MTBLS180,0.25
MTBLS1708,MTBLS186,0.21428571428571427
MTBLS1708,MTBLS188,0.25
MTBLS1708,MTBLS1919,0.21052631578947367
MTBLS1708,MTBLS201,0.25
MTBLS1708,MTBLS217,0.25
MTBLS1708,MTBLS228,0.25
MTBLS1708,MTBLS2406,0.2727272727272727
MTBLS1708,MTBLS273,0.2222222222222222
MTBLS1708,MTBLS278,0.23076923076923078
MTBLS1708,MTBLS284,0.25
MTBLS1708,MTBLS3038,0.2727272727272727
MTBLS1708,MTBLS3251,0.21428571428571427
MTBLS1708,MTBLS3320,0.25
MTBLS1708,MTBLS3657,0.23076923076923078
MTBLS1708,MTBLS39,0.3333333333333333
MTBLS1708,MTBLS3950,0.2727272727272727
MTBLS1708,MTBLS407,0.23076923076923078
MTBLS1708,MTBLS415,0.25
MTBLS1708,MTBLS4437,0.25
MTBLS1708,MTBLS457,0.2222222222222222
MTBLS1708,MTBLS479,0.25
MTBLS1708,MTBLS484,0.25
MTBLS1708,MTBLS5132,0.2222222222222222
MTBLS1708,MTBLS5148,0.2222222222222222
MTBLS1708,MTBLS5195,0.25
MTBLS1708,MTBLS520,0.25
MTBLS1708,MTBLS5272,0.23076923076923078
MTBLS1708,MTBLS528,0.23076923076923078
MTBLS1708,MTBLS547,0.23076923076923078
MTBLS1708,MTBLS548,0.23076923076923078
MTBLS1708,MTBLS549,0.21428571428571427
MTBLS1708,MTBLS6516,0.25
MTBLS1708,MTBLS686,0.21428571428571427
MTBLS1708,MTBLS692,0.21052631578947367
MTBLS1708,MTBLS73,0.2222222222222222
MTBLS1708,MTBLS742,0.21428571428571427
MTBLS1708,MTBLS79,0.2222222222222222
MTBLS1708,MTBLS916,0.21428571428571427
MTBLS171,MTBLS535,0.25
MTBLS171,MTBLS74,0.25
MTBLS171,MTBLS807,0.2857142857142857
MTBLS1714,MTBLS180,0.23076923076923078
MTBLS1714,MTBLS188,0.2222222222222222
MTBLS1714,MTBLS1963,0.25
MTBLS1714,MTBLS201,0.2222222222222222
MTBLS1714,MTBLS228,0.2222222222222222
MTBLS1714,MTBLS2406,0.25
MTBLS1714,MTBLS278,0.21428571428571427
MTBLS1714,MTBLS284,0.23076923076923078
MTBLS1714,MTBLS3038,0.25
MTBLS1714,MTBLS3320,0.23076923076923078
MTBLS1714,MTBLS3565,0.20833333333333334
MTBLS1714,MTBLS3657,0.21428571428571427
MTBLS1714,MTBLS39,0.3
MTBLS1714,MTBLS3950,0.25
MTBLS1714,MTBLS407,0.21428571428571427
MTBLS1714,MTBLS415,0.2222222222222222
MTBLS1714,MTBLS479,0.2222222222222222
MTBLS1714,MTBLS484,0.2222222222222222
MTBLS1714,MTBLS5195,0.23076923076923078
MTBLS1714,MTBLS520,0.23076923076923078
MTBLS1714,MTBLS5272,0.21428571428571427
MTBLS1714,MTBLS528,0.21428571428571427
MTBLS1714,MTBLS5462,0.21052631578947367
MTBLS1714,MTBLS547,0.21428571428571427
MTBLS1714,MTBLS548,0.21428571428571427
MTBLS1714,MTBLS638,0.23076923076923078
MTBLS1714,MTBLS6516,0.23076923076923078
MTBLS1714,MTBLS811,0.2727272727272727
MTBLS1715,MTBLS3947,0.3728813559322034
MTBLS172,MTBLS27,0.375
MTBLS172,MTBLS289,0.2222222222222222
MTBLS172,MTBLS385,0.2222222222222222
MTBLS1720,MTBLS2199,0.2553191489361702
MTBLS1720,MTBLS2200,0.2553191489361702
MTBLS1739,MTBLS2406,0.3333333333333333
MTBLS1739,MTBLS3251,0.21052631578947367
MTBLS1739,MTBLS4437,0.23809523809523808
MTBLS1739,MTBLS484,0.23076923076923078
MTBLS1739,MTBLS6505,0.21739130434782608
MTBLS1739,MTBLS6516,0.23529411764705882
MTBLS1739,MTBLS6663,0.21739130434782608
MTBLS1739,MTBLS73,0.21428571428571427
MTBLS1739,MTBLS7711,0.23809523809523808
MTBLS1739,MTBLS7713,0.23809523809523808
MTBLS1739,MTBLS79,0.21428571428571427
MTBLS174,MTBLS351,0.2222222222222222
MTBLS174,MTBLS596,0.21428571428571427
MTBLS174,MTBLS616,0.2857142857142857
MTBLS174,MTBLS836,0.2222222222222222
MTBLS1746,MTBLS2639,0.20689655172413793
MTBLS1751,MTBLS1822,0.25925925925925924
MTBLS1751,MTBLS295,0.20833333333333334
MTBLS1752,MTBLS1820,0.21951219512195122
MTBLS1752,MTBLS1822,0.3076923076923077
MTBLS1752,MTBLS2356,0.37037037037037035
MTBLS1752,MTBLS6081,0.21875
MTBLS1757,MTBLS1791,0.25
MTBLS1757,MTBLS1792,0.21052631578947367
MTBLS1757,MTBLS228,0.2222222222222222
MTBLS1757,MTBLS281,0.23076923076923078
MTBLS1757,MTBLS2885,0.4666666666666667
MTBLS1757,MTBLS479,0.2222222222222222
MTBLS1757,MTBLS733,0.25
MTBLS1757,MTBLS736,0.25
MTBLS176,MTBLS415,0.25
MTBLS177,MTBLS812,0.25
MTBLS178,MTBLS1925,0.21428571428571427
MTBLS178,MTBLS1963,0.21428571428571427
MTBLS178,MTBLS1977,0.23076923076923078
MTBLS178,MTBLS2224,0.23076923076923078
MTBLS178,MTBLS228,0.3333333333333333
MTBLS178,MTBLS2771,0.21428571428571427
MTBLS178,MTBLS2790,0.25
MTBLS178,MTBLS2871,0.2222222222222222
MTBLS178,MTBLS3233,0.21428571428571427
MTBLS178,MTBLS3251,0.25
MTBLS178,MTBLS381,0.25
MTBLS178,MTBLS3852,0.21428571428571427
MTBLS178,MTBLS39,0.25
MTBLS178,MTBLS3916,0.23076923076923078
MTBLS178,MTBLS4186,0.23076923076923078
MTBLS178,MTBLS479,0.6
MTBLS178,MTBLS5132,0.2857142857142857
MTBLS178,MTBLS5148,0.2857142857142857
MTBLS178,MTBLS544,0.25
MTBLS178,MTBLS5877,0.21428571428571427
MTBLS178,MTBLS613,0.21428571428571427
MTBLS178,MTBLS670,0.3
MTBLS178,MTBLS679,0.23076923076923078
MTBLS178,MTBLS688,0.6666666666666666
MTBLS178,MTBLS6927,0.2222222222222222
MTBLS178,MTBLS73,0.5
MTBLS178,MTBLS733,0.3333333333333333
MTBLS178,MTBLS735,0.21052631578947367
MTBLS178,MTBLS736,0.3333333333333333
MTBLS178,MTBLS86,0.25
MTBLS178,MTBLS882,0.3076923076923077
MTBLS1783,MTBLS2016,0.2777777777777778
MTBLS1783,MTBLS2305,0.23809523809523808
MTBLS1791,MTBLS1792,0.8823529411764706
MTBLS1791,MTBLS3129,0.3
MTBLS1792,MTBLS3129,0.3333333333333333
MTBLS1794,MTBLS5877,0.23529411764705882
MTBLS1794,MTBLS787,0.23529411764705882
MTBLS1794,MTBLS816,0.21428571428571427
MTBLS1797,MTBLS1831,0.5
MTBLS1797,MTBLS2187,0.23333333333333334
MTBLS1797,MTBLS2267,0.21739130434782608
MTBLS1797,MTBLS304,0.25
MTBLS1797,MTBLS478,0.43478260869565216
MTBLS1797,MTBLS628,0.38461538461538464
MTBLS180,MTBLS181,0.4375
MTBLS180,MTBLS186,0.6363636363636364
MTBLS180,MTBLS188,0.2222222222222222
MTBLS180,MTBLS201,0.375
MTBLS180,MTBLS204,0.28
MTBLS180,MTBLS205,0.25
MTBLS180,MTBLS221,0.21212121212121213
MTBLS180,MTBLS2215,0.5
MTBLS180,MTBLS228,0.2222222222222222
MTBLS180,MTBLS2394,0.3181818181818182
MTBLS180,MTBLS2406,0.25
MTBLS180,MTBLS278,0.21428571428571427
MTBLS180,MTBLS2790,0.21052631578947367
MTBLS180,MTBLS2806,0.2222222222222222
MTBLS180,MTBLS284,0.7777777777777778
MTBLS180,MTBLS301,0.23076923076923078
MTBLS180,MTBLS3038,0.25
MTBLS180,MTBLS318,0.3888888888888889
MTBLS180,MTBLS3318,0.30434782608695654
MTBLS180,MTBLS3320,0.7777777777777778
MTBLS180,MTBLS3657,0.21428571428571427
MTBLS180,MTBLS3786,0.4666666666666667
MTBLS180,MTBLS39,0.3
MTBLS180,MTBLS3950,0.25
MTBLS180,MTBLS406,0.2413793103448276
MTBLS180,MTBLS407,0.7
MTBLS180,MTBLS415,0.2222222222222222
MTBLS180,MTBLS440,0.3181818181818182
MTBLS180,MTBLS442,0.42105263157894735
MTBLS180,MTBLS467,0.5
MTBLS180,MTBLS479,0.2222222222222222
MTBLS180,MTBLS484,0.2222222222222222
MTBLS180,MTBLS4861,0.2222222222222222
MTBLS180,MTBLS5195,0.23076923076923078
MTBLS180,MTBLS520,0.3333333333333333
MTBLS180,MTBLS5272,0.21428571428571427
MTBLS180,MTBLS528,0.21428571428571427
MTBLS180,MTBLS533,0.3684210526315789
MTBLS180,MTBLS5462,0.4375
MTBLS180,MTBLS547,0.21428571428571427
MTBLS180,MTBLS548,0.21428571428571427
MTBLS180,MTBLS5543,0.3888888888888889
MTBLS180,MTBLS638,0.23076923076923078
MTBLS180,MTBLS6516,0.23076923076923078
MTBLS180,MTBLS679,0.26666666666666666
MTBLS180,MTBLS686,0.6363636363636364
MTBLS180,MTBLS697,0.3333333333333333
MTBLS180,MTBLS702,0.4117647058823529
MTBLS180,MTBLS730,0.4666666666666667
MTBLS180,MTBLS795,0.3684210526315789
MTBLS180,MTBLS833,0.5833333333333334
MTBLS180,MTBLS834,0.4117647058823529
MTBLS1801,MTBLS2217,0.20512820512820512
MTBLS1801,MTBLS2289,0.3333333333333333
MTBLS1801,MTBLS288,0.42857142857142855
MTBLS1801,MTBLS355,0.2777777777777778
MTBLS1801,MTBLS662,0.20689655172413793
MTBLS1804,MTBLS4202,0.22807017543859648
MTBLS181,MTBLS186,0.3888888888888889
MTBLS181,MTBLS204,0.21875
MTBLS181,MTBLS2215,0.3333333333333333
MTBLS181,MTBLS2394,0.2413793103448276
MTBLS181,MTBLS284,0.4375
MTBLS181,MTBLS318,0.28
MTBLS181,MTBLS3318,0.23333333333333334
MTBLS181,MTBLS3320,0.4375
MTBLS181,MTBLS3786,0.3181818181818182
MTBLS181,MTBLS407,0.4117647058823529
MTBLS181,MTBLS440,0.2413793103448276
MTBLS181,MTBLS442,0.25925925925925924
MTBLS181,MTBLS467,0.4
MTBLS181,MTBLS520,0.21052631578947367
MTBLS181,MTBLS533,0.2692307692307692
MTBLS181,MTBLS5462,0.30434782608695654
MTBLS181,MTBLS5543,0.28
MTBLS181,MTBLS686,0.3888888888888889
MTBLS181,MTBLS697,0.2962962962962963
MTBLS181,MTBLS702,0.2916666666666667
MTBLS181,MTBLS730,0.3181818181818182
MTBLS181,MTBLS795,0.2692307692307692
MTBLS181,MTBLS833,0.3684210526315789
MTBLS181,MTBLS834,0.2916666666666667
MTBLS1812,MTBLS636,0.20833333333333334
MTBLS182,MTBLS241,0.8571428571428571
MTBLS182,MTBLS273,0.2222222222222222
MTBLS182,MTBLS560,0.2222222222222222
MTBLS1820,MTBLS2855,0.325
MTBLS1820,MTBLS3286,0.21621621621621623
MTBLS1820,MTBLS6081,0.275
MTBLS1821,MTBLS1964,0.24390243902439024
MTBLS1822,MTBLS2356,0.375
MTBLS1822,MTBLS3286,0.2608695652173913
MTBLS1823,MTBLS62,0.25
MTBLS1823,MTBLS63,0.25
MTBLS1823,MTBLS64,0.25
MTBLS1823,MTBLS65,0.25
MTBLS1823,MTBLS66,0.25
MTBLS1823,MTBLS68,0.25
MTBLS1824,MTBLS342,0.26666666666666666
MTBLS1824,MTBLS351,0.21428571428571427
MTBLS1824,MTBLS596,0.21052631578947367
MTBLS1829,MTBLS1830,0.35714285714285715
MTBLS183,MTBLS213,0.2222222222222222
MTBLS183,MTBLS812,0.2222222222222222
MTBLS1830,MTBLS2217,0.20833333333333334
MTBLS1830,MTBLS662,0.3076923076923077
MTBLS1831,MTBLS210,0.21052631578947367
MTBLS1831,MTBLS2790,0.20833333333333334
MTBLS1831,MTBLS304,0.2777777777777778
MTBLS1831,MTBLS478,0.24
MTBLS1831,MTBLS479,0.21428571428571427
MTBLS1831,MTBLS5195,0.2222222222222222
MTBLS1831,MTBLS520,0.2222222222222222
MTBLS1831,MTBLS5272,0.21052631578947367
MTBLS1831,MTBLS5608,0.22727272727272727
MTBLS1831,MTBLS613,0.23809523809523808
MTBLS1831,MTBLS628,0.21428571428571427
MTBLS1831,MTBLS733,0.23529411764705882
MTBLS1831,MTBLS736,0.23529411764705882
MTBLS1839,MTBLS3838,0.6
MTBLS1842,MTBLS1861,0.23529411764705882
MTBLS185,MTBLS2942,0.25
MTBLS1858,MTBLS2021,0.2222222222222222
MTBLS186,MTBLS201,0.3
MTBLS186,MTBLS204,0.25925925925925924
MTBLS186,MTBLS205,0.23333333333333334
MTBLS186,MTBLS2215,0.4375
MTBLS186,MTBLS2394,0.2916666666666667
MTBLS186,MTBLS2406,0.21428571428571427
MTBLS186,MTBLS284,0.6363636363636364
MTBLS186,MTBLS3038,0.21428571428571427
MTBLS186,MTBLS318,0.35
MTBLS186,MTBLS3318,0.28
MTBLS186,MTBLS3320,0.6363636363636364
MTBLS186,MTBLS3786,0.4117647058823529
MTBLS186,MTBLS39,0.25
MTBLS186,MTBLS3950,0.21428571428571427
MTBLS186,MTBLS406,0.22580645161290322
MTBLS186,MTBLS407,0.5833333333333334
MTBLS186,MTBLS440,0.2916666666666667
MTBLS186,MTBLS442,0.3181818181818182
MTBLS186,MTBLS467,0.4375
MTBLS186,MTBLS520,0.2857142857142857
MTBLS186,MTBLS533,0.3333333333333333
MTBLS186,MTBLS5462,0.3888888888888889
MTBLS186,MTBLS5543,0.35
MTBLS186,MTBLS679,0.23529411764705882
MTBLS186,MTBLS686,0.5384615384615384
MTBLS186,MTBLS697,0.30434782608695654
MTBLS186,MTBLS702,0.3684210526315789
MTBLS186,MTBLS730,0.4117647058823529
MTBLS186,MTBLS795,0.3333333333333333
MTBLS186,MTBLS833,0.5
MTBLS186,MTBLS834,0.3684210526315789
MTBLS1861,MTBLS1977,0.25
MTBLS1861,MTBLS5155,0.21428571428571427
MTBLS1861,MTBLS520,0.21428571428571427
MTBLS1861,MTBLS530,0.25
MTBLS1873,MTBLS959,0.23404255319148937
MTBLS1875,MTBLS6505,0.2692307692307692
MTBLS1876,MTBLS1887,0.25
MTBLS1876,MTBLS2970,0.3333333333333333
MTBLS1876,MTBLS3839,0.2535211267605634
MTBLS1876,MTBLS5261,0.25
MTBLS1876,MTBLS582,0.2222222222222222
MTBLS1876,MTBLS614,0.24444444444444444
MTBLS1876,MTBLS710,0.24528301886792453
MTBLS1876,MTBLS81,0.21568627450980393
MTBLS188,MTBLS1903,0.25
MTBLS188,MTBLS201,0.5
MTBLS188,MTBLS209,0.3333333333333333
MTBLS188,MTBLS2096,0.25
MTBLS188,MTBLS218,0.2222222222222222
MTBLS188,MTBLS2406,0.25
MTBLS188,MTBLS256,0.3333333333333333
MTBLS188,MTBLS273,0.4
MTBLS188,MTBLS282,0.3333333333333333
MTBLS188,MTBLS284,0.2222222222222222
MTBLS188,MTBLS2871,0.2857142857142857
MTBLS188,MTBLS291,0.25
MTBLS188,MTBLS293,0.25
MTBLS188,MTBLS301,0.2222222222222222
MTBLS188,MTBLS303,0.25
MTBLS188,MTBLS3038,0.25
MTBLS188,MTBLS3320,0.2222222222222222
MTBLS188,MTBLS342,0.25
MTBLS188,MTBLS36,0.3333333333333333
MTBLS188,MTBLS361,0.25
MTBLS188,MTBLS384,0.25
MTBLS188,MTBLS385,0.2857142857142857
MTBLS188,MTBLS39,0.3333333333333333
MTBLS188,MTBLS3950,0.25
MTBLS188,MTBLS415,0.5
MTBLS188,MTBLS43,0.25
MTBLS188,MTBLS44,0.25
MTBLS188,MTBLS484,0.5
MTBLS188,MTBLS487,0.3333333333333333
MTBLS188,MTBLS5132,0.4
MTBLS188,MTBLS5148,0.4
MTBLS188,MTBLS5195,0.2222222222222222
MTBLS188,MTBLS520,0.2222222222222222
MTBLS188,MTBLS54,0.25
MTBLS188,MTBLS5778,0.2857142857142857
MTBLS188,MTBLS615,0.25
MTBLS188,MTBLS6516,0.2222222222222222
MTBLS188,MTBLS6927,0.2857142857142857
MTBLS188,MTBLS698,0.25
MTBLS188,MTBLS74,0.3333333333333333
MTBLS188,MTBLS750,0.2222222222222222
MTBLS188,MTBLS79,0.4
MTBLS188,MTBLS811,0.2857142857142857
MTBLS188,MTBLS825,0.3333333333333333
MTBLS1887,MTBLS2970,0.23333333333333334
MTBLS1887,MTBLS614,0.20689655172413793
MTBLS189,MTBLS351,0.25
MTBLS189,MTBLS48,0.2222222222222222
MTBLS189,MTBLS724,0.2857142857142857
MTBLS189,MTBLS93,0.25
MTBLS1890,MTBLS2,0.2777777777777778
MTBLS1890,MTBLS210,0.26666666666666666
MTBLS1890,MTBLS217,0.21052631578947367
MTBLS1890,MTBLS2205,0.21052631578947367
MTBLS1890,MTBLS2384,0.29411764705882354
MTBLS1890,MTBLS31,0.2857142857142857
MTBLS1890,MTBLS32,0.3076923076923077
MTBLS1890,MTBLS33,0.26666666666666666
MTBLS1890,MTBLS34,0.2857142857142857
MTBLS1890,MTBLS3725,0.20833333333333334
MTBLS1890,MTBLS381,0.36363636363636365
MTBLS1890,MTBLS39,0.25
MTBLS1890,MTBLS3950,0.21428571428571427
MTBLS1890,MTBLS5195,0.38461538461538464
MTBLS1890,MTBLS520,0.38461538461538464
MTBLS1890,MTBLS679,0.3125
MTBLS1890,MTBLS770,0.42857142857142855
MTBLS1892,MTBLS79,0.21052631578947367
MTBLS1898,MTBLS2015,0.9166666666666666
MTBLS1898,MTBLS2322,1.0
MTBLS1898,MTBLS2323,0.7307692307692307
MTBLS1898,MTBLS2324,0.9565217391304348
MTBLS1903,MTBLS201,0.25
MTBLS1903,MTBLS228,0.25
MTBLS1903,MTBLS296,0.25
MTBLS1903,MTBLS384,0.3333333333333333
MTBLS1903,MTBLS415,0.25
MTBLS1903,MTBLS417,0.25
MTBLS1903,MTBLS479,0.25
MTBLS1903,MTBLS484,0.25
MTBLS1903,MTBLS698,0.3333333333333333
MTBLS1903,MTBLS74,0.5
MTBLS1903,MTBLS862,0.25
MTBLS1918,MTBLS3750,0.25
MTBLS1919,MTBLS2,0.20833333333333334
MTBLS1919,MTBLS2266,0.21739130434782608
MTBLS1919,MTBLS2384,0.21739130434782608
MTBLS1919,MTBLS381,0.23529411764705882
MTBLS1919,MTBLS3950,0.21052631578947367
MTBLS1919,MTBLS408,0.21739130434782608
MTBLS1919,MTBLS442,0.20689655172413793
MTBLS1919,MTBLS467,0.20833333333333334
MTBLS1919,MTBLS4684,0.20689655172413793
MTBLS1919,MTBLS5195,0.2631578947368421
MTBLS1919,MTBLS520,0.2631578947368421
MTBLS1919,MTBLS544,0.23529411764705882
MTBLS1919,MTBLS679,0.22727272727272727
MTBLS1925,MTBLS6000,0.23076923076923078
MTBLS1925,MTBLS833,0.21052631578947367
MTBLS1925,MTBLS867,0.22727272727272727
MTBLS194,MTBLS733,0.25
MTBLS194,MTBLS736,0.25
MTBLS1955,MTBLS825,0.25
MTBLS196,MTBLS2021,0.2222222222222222
MTBLS196,MTBLS3627,0.21052631578947367
MTBLS196,MTBLS4507,0.25
MTBLS196,MTBLS545,0.21052631578947367
MTBLS196,MTBLS6,0.2857142857142857
MTBLS1963,MTBLS39,0.21428571428571427
MTBLS1967,MTBLS1973,0.6071428571428571
MTBLS1967,MTBLS1974,0.6296296296296297
MTBLS1967,MTBLS213,0.24
MTBLS1967,MTBLS2145,0.21621621621621623
MTBLS1967,MTBLS247,0.2413793103448276
MTBLS1967,MTBLS2806,0.20689655172413793
MTBLS1967,MTBLS4722,0.21875
MTBLS1967,MTBLS6886,0.24324324324324326
MTBLS1973,MTBLS1974,0.9583333333333334
MTBLS1973,MTBLS247,0.21875
MTBLS1974,MTBLS247,0.22580645161290322
MTBLS1977,MTBLS479,0.2727272727272727
MTBLS1977,MTBLS670,0.26666666666666666
MTBLS1977,MTBLS688,0.23076923076923078
MTBLS1977,MTBLS73,0.25
MTBLS1977,MTBLS733,0.2857142857142857
MTBLS1977,MTBLS736,0.2857142857142857
MTBLS1980,MTBLS6,0.2222222222222222
MTBLS1990,MTBLS453,0.23076923076923078
MTBLS2,MTBLS2384,0.3888888888888889
MTBLS2,MTBLS338,0.20833333333333334
MTBLS2,MTBLS3657,0.2222222222222222
MTBLS2,MTBLS3725,0.28
MTBLS2,MTBLS381,0.2857142857142857
MTBLS2,MTBLS3950,0.25
MTBLS2,MTBLS5195,0.4
MTBLS2,MTBLS520,0.4
MTBLS2,MTBLS5272,0.2222222222222222
MTBLS2,MTBLS528,0.2222222222222222
MTBLS2,MTBLS679,0.3333333333333333
MTBLS2,MTBLS770,0.2222222222222222
MTBLS20,MTBLS228,0.25
MTBLS20,MTBLS404,0.5
MTBLS20,MTBLS479,0.25
MTBLS20,MTBLS752,0.5
MTBLS20,MTBLS754,0.5
MTBLS20,MTBLS771,0.3333333333333333
MTBLS20,MTBLS772,0.3333333333333333
MTBLS200,MTBLS28,0.2857142857142857
MTBLS201,MTBLS209,0.3333333333333333
MTBLS201,MTBLS2096,0.25
MTBLS201,MTBLS218,0.2222222222222222
MTBLS201,MTBLS2215,0.23076923076923078
MTBLS201,MTBLS2406,0.25
MTBLS201,MTBLS256,0.3333333333333333
MTBLS201,MTBLS273,0.4
MTBLS201,MTBLS282,0.3333333333333333
MTBLS201,MTBLS284,0.375
MTBLS201,MTBLS2871,0.2857142857142857
MTBLS201,MTBLS291,0.25
MTBLS201,MTBLS293,0.25
MTBLS201,MTBLS301,0.375
MTBLS201,MTBLS303,0.25
MTBLS201,MTBLS3038,0.25
MTBLS201,MTBLS3320,0.375
MTBLS201,MTBLS342,0.25
MTBLS201,MTBLS36,0.3333333333333333
MTBLS201,MTBLS361,0.25
MTBLS201,MTBLS3786,0.21428571428571427
MTBLS201,MTBLS384,0.25
MTBLS201,MTBLS385,0.2857142857142857
MTBLS201,MTBLS39,0.3333333333333333
MTBLS201,MTBLS3950,0.25
MTBLS201,MTBLS407,0.3333333333333333
MTBLS201,MTBLS415,0.5
MTBLS201,MTBLS43,0.25
MTBLS201,MTBLS44,0.25
MTBLS201,MTBLS467,0.23076923076923078
MTBLS201,MTBLS484,0.5
MTBLS201,MTBLS487,0.3333333333333333
MTBLS201,MTBLS5132,0.4
MTBLS201,MTBLS5148,0.4
MTBLS201,MTBLS5195,0.2222222222222222
MTBLS201,MTBLS520,0.2222222222222222
MTBLS201,MTBLS54,0.25
MTBLS201,MTBLS5778,0.2857142857142857
MTBLS201,MTBLS615,0.25
MTBLS201,MTBLS6516,0.2222222222222222
MTBLS201,MTBLS679,0.2727272727272727
MTBLS201,MTBLS686,0.3
MTBLS201,MTBLS6927,0.2857142857142857
MTBLS201,MTBLS698,0.25
MTBLS201,MTBLS730,0.21428571428571427
MTBLS201,MTBLS74,0.3333333333333333
MTBLS201,MTBLS750,0.2222222222222222
MTBLS201,MTBLS79,0.4
MTBLS201,MTBLS811,0.2857142857142857
MTBLS201,MTBLS825,0.3333333333333333
MTBLS201,MTBLS833,0.2727272727272727
MTBLS2015,MTBLS2322,0.9166666666666666
MTBLS2015,MTBLS2323,0.6785714285714286
MTBLS2015,MTBLS2324,0.88
MTBLS2016,MTBLS2305,0.2222222222222222
MTBLS2016,MTBLS408,0.24
MTBLS2016,MTBLS520,0.22727272727272727
MTBLS2021,MTBLS288,0.2222222222222222
MTBLS2021,MTBLS3358,0.2222222222222222
MTBLS2021,MTBLS4507,0.3333333333333333
MTBLS2021,MTBLS545,0.26666666666666666
MTBLS2021,MTBLS5778,0.25
MTBLS2021,MTBLS6,0.4
MTBLS2021,MTBLS662,0.21428571428571427
MTBLS2021,MTBLS687,0.25
MTBLS2021,MTBLS866,0.25
MTBLS204,MTBLS205,0.7586206896551724
MTBLS204,MTBLS220,0.25
MTBLS204,MTBLS221,0.4358974358974359
MTBLS204,MTBLS2215,0.23333333333333334
MTBLS204,MTBLS284,0.28
MTBLS204,MTBLS318,0.20588235294117646
MTBLS204,MTBLS3320,0.28
MTBLS204,MTBLS3786,0.26666666666666666
MTBLS204,MTBLS406,0.3
MTBLS204,MTBLS407,0.2692307692307692
MTBLS204,MTBLS440,0.21621621621621623
